No,Polres,Tanggal Kejadian,Waktu Kejadian,Meninggal Dunia,Luka Berat,Luka Ringan,EAN, Rugi Material Kendaraan ,Tingkat Kecelakaan,Nama Jalan,Koordinat GPS - Lintang,Koordinat GPS - Bujur,Status Jalan,Fungsi Jalan,Kelas Jalan,Tipe Jalan,Bentuk Geometri,Cuaca,Kondisi Cahaya
638,KOTA SAMARINDA,2023-08-27,07:30:00,0,0,1,3," Rp1,000,000 ",Ringan,"JL MULAWARMAN, RT 17, RW -, TITIK KOORDINAT -0.5722716284675803, 117.17340442305083",-0.572281686,117.1734088,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Z (Tikungan tajam),Cerah,Terang / Jelas
639,KOTA SAMARINDA,2023-08-28,04:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL AHMAD YANI 2, RT -, RW -, TITIK KOORDINAT -0.469974, 117.170527",-0.469972659,117.1705253,Jalan Nasional,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
640,KOTA SAMARINDA,2023-08-27,11:00:00,0,0,2,6," Rp500,000 ",Ringan,"JL CIPTO MANGUNKUSUMO, RT -, RW -, TITIK KOORDINAT -0.556431, 117.086451",-0.556431,117.086451,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Terowongan,Cerah,Terang / Jelas
641,KOTA SAMARINDA,2023-08-28,13:00:00,0,0,1,3, Rp- ,Ringan,"JL PUSAKA, RT -, RW -, TITIK KOORDINAT -0.4974755531647647, 117.06717729700287",-0.497474212,117.0671763,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
642,KOTA SAMARINDA,2023-08-28,16:00:00,0,0,1,3, Rp- ,Ringan,"JL PERUMAHAN TALANG SARI REGENCY BLOK AH, RT -, RW -, TITIK KOORDINAT -0.4609001215183518, 117.20606835665983",-0.460899116,117.2060694,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
643,KOTA SAMARINDA,2023-09-10,23:30:00,0,1,0,3," Rp5,000,000 ",Sedang,"JL BUNG TOMO ( SIMPANG TIGA JEMBATAN MAHAKAM). SAMARINDA, RT -, RW -, TITIK KOORDINAT -0.520198, 117.121877",-0.52019163,117.1218462,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
644,KOTA SAMARINDA,2023-09-10,09:30:00,0,0,2,6," Rp2,000,000 ",Ringan,"JL AMPERA, RT -, RW -, TITIK KOORDINAT -0.573733, 117.179769",-0.57375211,117.1797784,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),X atau + (Simpang Empat),Cerah,Terang / Jelas
645,KOTA SAMARINDA,2023-09-14,05:00:00,0,0,1,3," Rp4,500,000 ",Ringan,"JL RAPAK INDAH, RT -, RW -, TITIK KOORDINAT -0.507436, 117.096792",-0.507473549,117.0968037,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
646,KOTA SAMARINDA,2023-09-15,11:00:00,0,0,1,3," Rp5,000,000 ",Ringan,"JL POROS SAMARINDA - BONTANG, RT -, RW -, TITIK KOORDINAT -0.445181, 117.205041",-0.445197093,117.204988,Jalan Nasional,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
647,KOTA SAMARINDA,2023-09-06,23:00:00,0,0,1,3," Rp3,000,000 ",Ringan,"JL P. SURYANATA, RT -, RW -, TITIK KOORDINAT -0.449350, 117.110025",-0.44936274,117.1100233,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
648,KOTA SAMARINDA,2023-09-16,19:30:00,1,1,0,15," Rp10,000,000 ",Berat,"JL POROS SAMARINDA-SANGA-SANGA, RT -, RW -, TITIK KOORDINAT -0.633379, 117.204667",-0.633379,117.204667,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
649,KOTA SAMARINDA,2023-09-23,16:00:00,1,0,0,12," Rp1,000,000 ",Berat,"JL UNTUNG SUROPATI, RT -, RW -, TITIK KOORDINAT -0.530352, 117.110261",-0.530352,117.110261,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
650,KOTA SAMARINDA,2023-09-09,02:50:00,1,0,0,12," Rp5,000,000 ",Berat,"JL IR. H. JUANDA SAMARINDA, RT -, RW -, TITIK KOORDINAT -0.475367, 117.137659",-0.476138109,117.1373452,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 TB (4 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
651,KOTA SAMARINDA,2023-09-25,23:00:00,1,0,0,12," Rp20,000,000 ",Berat,"JL POROS SAMARINDA - BONTANG, RT -, RW -, TITIK KOORDINAT 0.396537, 117.246360",-0.396564492,117.2462685,Jalan Nasional,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
652,KOTA SAMARINDA,2023-09-28,11:00:00,1,0,0,12," Rp5,000,000 ",Berat,"JL P. SURYANATA, RT -, RW -, TITIK KOORDINAT -0.467870, 117.120713",-0.46787,117.1207234,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
653,KOTA SAMARINDA,2023-09-21,13:00:00,0,0,1,3," Rp4,000,000 ",Ringan,"JL PAMPANG MUARA, RT -, RW -, TITIK KOORDINAT -0.394243, 117.240067",-0.394250376,117.2400596,Jalan Desa,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
654,KOTA SAMARINDA,2023-09-22,19:00:00,0,0,1,3," Rp2,000,000 ",Ringan,"JL OLAH BEBAYA, RT -, RW -, TITIK KOORDINAT -0.553720, 117.199563",-0.55372,117.199563,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
655,KOTA SAMARINDA,2023-09-29,11:55:00,1,0,1,15," Rp5,000,000 ",Berat,"JL POROS SAMARINDA - ANGGANA, RT -, RW -, TITIK KOORDINAT -0.547944, 117.228018",-0.547944335,117.2280086,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
656,KOTA SAMARINDA,2023-10-02,11:10:00,0,0,1,3," Rp500,000 ",Ringan,"JL LETJEND SUPRAPTO, RT -, RW -, TITIK KOORDINAT -0.474349, 117.144276",-0.474345647,117.1442807,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
657,KOTA SAMARINDA,2023-10-02,05:30:00,0,0,1,3," Rp250,000 ",Ringan,"JL LAMBUNG MANGKURAT II, RT -, RW -, TITIK KOORDINAT -0.486738, 117.164377",-0.486738,117.164377,Jalan Kota / Kabupaten,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
658,KOTA SAMARINDA,2023-09-25,01:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL R.E MARTADINATA , RT -, RW -, TITIK KOORDINAT -0.500873, 117.128300",-0.500873,117.1283,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Jembatan,Cerah,Terang / Jelas
659,KOTA SAMARINDA,2023-09-26,08:10:00,0,0,1,3, Rp- ,Ringan,"JL KAPTEN SOEDJONO, RT -, RW -, TITIK KOORDINAT -0.525405, 117.168011",-0.525405,117.168011,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
660,KOTA SAMARINDA,2023-09-26,08:15:00,0,0,1,3," Rp3,000,000 ",Ringan,"JL APT. PRANOTO, RT -, RW -, TITIK KOORDINAT -0.524954, 117.124209",-0.524954,117.124209,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
661,KOTA SAMARINDA,2023-09-23,23:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL APT. PRANOTO, RT -, RW -, TITIK KOORDINAT -0.529957, 117.132408",-0.529962029,117.1323832,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
662,KOTA SAMARINDA,2023-09-26,10:00:00,0,0,1,3," Rp250,000 ",Ringan,"JL CIPTO MANGUNKUSUMO, RT -, RW -, TITIK KOORDINAT -0.541248, 117.092535",-0.541248,117.092535,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
663,KOTA SAMARINDA,2023-09-23,17:30:00,0,1,0,3," Rp500,000 ",Sedang,"JL STADION UTAMA, RT -, RW -, TITIK KOORDINAT -0.585869, 117.111684",-0.585860954,117.111687,Jalan Propinsi,Kolektor,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
664,KOTA SAMARINDA,2023-09-26,07:30:00,0,1,0,3," Rp500,000 ",Sedang,"JL POROS SAMARINDA-ANGGANA, RT -, RW -, TITIK KOORDINAT -0.528575, 117.221414",-0.528575,117.221414,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
665,KOTA SAMARINDA,2023-09-27,08:05:00,0,0,1,3," Rp500,000 ",Ringan,"JL PERUMAHAN BORNEO MUKTI 2, RT -, RW -, TITIK KOORDINAT -0.475258, 117.184821",-0.475255318,117.184823,Jalan Kota / Kabupaten,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
666,KOTA SAMARINDA,2023-09-25,17:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL PELITA 7, RT -, RW -, TITIK KOORDINAT -0.505995, 117.213581",-0.505992653,117.2135854,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
667,KOTA SAMARINDA,2023-09-27,10:30:00,0,0,1,3," Rp250,000 ",Ringan,"JL BUNG TOMO, RT -, RW -, TITIK KOORDINAT -0.516044, 117.124790",-0.516044,117.12479,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Y (Simpang Tiga),Cerah,Terang / Jelas
668,KOTA SAMARINDA,2023-09-28,05:50:00,0,0,1,3," Rp250,000 ",Ringan,"JL PERJUANGAN, RT -, RW -, TITIK KOORDINAT -0.491565, 117.178732",-0.491559636,117.1787427,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
669,KOTA SAMARINDA,2023-10-12,00:30:00,0,0,1,3, Rp- ,Ringan,"JL APT PRANOTO, RT -, RW -, TITIK KOORDINAT -0.5268329737225259, 117.12980982098529",-0.526911425,117.1297334,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
670,KOTA SAMARINDA,2023-10-13,03:30:00,1,0,0,12," Rp5,000,000 ",Berat,"JL UNTUNG SUROPATI, RT -, RW -, TITIK KOORDINAT -0.520947, 117.116298",-0.520944988,117.1162889,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
671,KOTA SAMARINDA,2023-10-13,07:50:00,0,1,1,6," Rp3,000,000 ",Sedang,"JL RE MARTADINATA, RT -, RW -, TITIK KOORDINAT -",-0.500097,117.130391,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
672,KOTA SAMARINDA,2023-10-12,09:00:00,0,0,1,3, Rp- ,Ringan,"JL RAPAK INDAH, RT -, RW -, TITIK KOORDINAT -0.501598, 117.105415",-0.501601353,117.105417,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
673,KOTA SAMARINDA,2023-10-12,08:00:00,0,0,1,3," Rp250,000 ",Ringan,"JL K.H MAS MANSYUR, RT -, RW -, TITIK KOORDINAT -0.532202, 117.107548",-0.532210382,117.107551,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
674,KOTA SAMARINDA,2023-10-12,06:05:00,0,0,1,3," Rp500,000 ",Ringan,"JL P.M NOOR, RT -, RW -, TITIK KOORDINAT -0.452014, 117.162031",-0.452033781,117.1620266,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 TB (4 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
675,KOTA SAMARINDA,2023-10-11,13:00:00,0,0,1,3, Rp- ,Ringan,"JL A. WAHAB SYAHRANIE, RT -, RW -, TITIK KOORDINAT 0.466768, 117.138823",-0.466832001,117.1387999,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
676,KOTA SAMARINDA,2023-10-11,12:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL LEMPAKE PAMPANG, RT -, RW -, TITIK KOORDINAT -0.388838, 117.225198",-0.388842694,117.225191,Jalan Desa,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
677,KOTA SAMARINDA,2023-10-11,05:30:00,0,0,2,6," Rp500,000 ",Ringan,"JL BARITO, RT -, RW -, TITIK KOORDINAT -0.572053, 117.095669",-0.572056688,117.0956663,Jalan Desa,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
678,KOTA SAMARINDA,2023-10-10,08:30:00,0,0,1,3, Rp- ,Ringan,"JL POROS SAMARINDA-ANGGANA, RT -, RW -, TITIK KOORDINAT -0.542417, 117.228202",-0.542418341,117.2281983,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
679,KOTA SAMARINDA,2023-10-10,04:00:00,0,0,1,3, Rp- ,Ringan,"JL SULTAN SULAIMAN, RT -, RW -, TITIK KOORDINAT -0.505636, 117.176957",-0.505629965,117.1769587,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
680,KOTA SAMARINDA,2023-10-09,13:30:00,0,0,1,3, Rp- ,Ringan,"JL POROS SAMARINDA - BONTANG, RT -, RW -, TITIK KOORDINAT -0.373808, 117.264579",-0.373872372,117.2645602,Jalan Propinsi,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
681,KOTA SAMARINDA,2023-10-09,14:05:00,0,0,1,3," Rp500,000 ",Ringan,"JL GAJAH MADA, RT -, RW -, TITIK KOORDINAT -0.502676, 117.143244",-0.502681364,117.143248,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),T (Simpang Tiga),Cerah,Terang / Jelas
682,KOTA SAMARINDA,2023-10-14,19:00:00,1,0,0,12," Rp2,000,000 ",Berat,"JL POROS UTAMA SAMARINDA-BONTANG, RT -, RW -, TITIK KOORDINAT -0.437983, 117.219138",-0.43797093,117.2191246,Jalan Nasional,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Hujan/ Grimis,Terang / Jelas
683,KOTA SAMARINDA,2023-10-16,02:00:00,0,0,1,3, Rp- ,Ringan,"JL MERANTI TALANG SARI, RT -, RW -, TITIK KOORDINAT -0.453725, 117.200128",-0.453725,117.200128,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
684,KOTA SAMARINDA,2023-10-15,00:05:00,1,2,1,21," Rp10,000,000 ",Berat,"JL CIPTO MANGKUSUMO, RT -, RW -, TITIK KOORDINAT -0.541194, 117.093633",-0.541191988,117.093632,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
685,KOTA SAMARINDA,2023-10-16,13:00:00,0,0,2,6, Rp- ,Ringan,"JL A.W SYAHRANIE, RT -, RW -, TITIK KOORDINAT -0.467616, 117.138738",-0.46762237,117.1387417,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
686,KOTA SAMARINDA,2023-10-16,11:30:00,0,0,1,3," Rp500,000 ",Ringan,"JL P. SURYANATA, RT -, RW -, TITIK KOORDINAT -0.457963, 117.114275",-0.457971382,117.1142706,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
687,KOTA SAMARINDA,2023-10-16,08:10:00,0,0,1,3, Rp- ,Ringan,"JL IR. H. JUANDA, RT -, RW -, TITIK KOORDINAT -0.472870, 117.138242",-0.472874694,117.138247,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
688,KOTA SAMARINDA,2023-09-28,10:00:00,0,0,1,3," Rp250,000 ",Ringan,"JL R.E MARTADINATA, RT -, RW -, TITIK KOORDINAT -0.502690, 117.143297",-0.50269,117.143297,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
689,KOTA SAMARINDA,2023-09-27,13:30:00,0,0,1,3," Rp500,000 ",Ringan,"JL P. SURYANATA, RT -, RW -, TITIK KOORDINAT -0.479706, 117.125013",-0.479706,117.125013,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
690,KOTA SAMARINDA,2023-09-29,09:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL JENDRAL SUDIRMAN, RT -, RW -, TITIK KOORDINAT -0.516799, 117.116573",-0.516803694,117.1165985,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Y (Simpang Tiga),Cerah,Gelap / Sulit Terlihat
691,KOTA SAMARINDA,2023-09-29,09:40:00,0,0,1,3, Rp- ,Ringan,"JL POLDER AIR HITAM, RT -, RW -, TITIK KOORDINAT -0.469974, 117.135515",-0.469985734,117.1355184,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
692,KOTA SAMARINDA,2023-10-09,13:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL K.H WAHID HASYIM 2, RT -, RW -, TITIK KOORDINAT -0.448389, 117.154207",-0.448387324,117.1541963,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
693,KOTA SAMARINDA,2023-10-09,12:00:00,0,1,0,3," Rp1,000,000 ",Sedang,"JL D.I PANJAITAN, RT -, RW -, TITIK KOORDINAT -0.457306, 117.189668",-0.457319411,117.1896643,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
694,KOTA SAMARINDA,2023-10-09,10:10:00,0,0,1,3," Rp500,000 ",Ringan,"JL MAYOR JENDRAL S. PARMAN, RT -, RW -, TITIK KOORDINAT -0.476505, 117.149581",-0.476501983,117.1495481,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
695,KOTA SAMARINDA,2023-10-09,09:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL URIP SUMOHARJO, RT -, RW -, TITIK KOORDINAT -0.491378, 117.162301",-0.491381017,117.162305,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
696,KOTA SAMARINDA,2023-10-09,07:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL PERJUANGAN, RT -, RW -, TITIK KOORDINAT -0.458670, 117.157528",-0.45866363,117.1575159,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
697,KOTA SAMARINDA,2023-10-17,07:30:00,0,0,1,3," Rp1,000,000 ",Ringan,"JL M.T HARYONO, RT -, RW -, TITIK KOORDINAT -0.496697, 117.114312",-0.496703705,117.1143214,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
698,KOTA SAMARINDA,2023-10-17,09:00:00,0,0,1,3, Rp- ,Ringan,"JL SLAMET RIYADI, RT -, RW -, TITIK KOORDINAT -0.502948, 117.121840",-0.502948,117.12184,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),T (Simpang Tiga),Cerah,Terang / Jelas
699,KOTA SAMARINDA,2023-10-03,08:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL BAYUR, RT -, RW -, TITIK KOORDINAT -0.410216, 117.168775",-0.410216,117.168775,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
700,KOTA SAMARINDA,2023-10-18,07:30:00,0,1,0,3, Rp- ,Sedang,"JL GUNUNG LINGAI, RT -, RW -, TITIK KOORDINAT -0.444425, 117.176509",-0.444425,117.1764973,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
701,KOTA SAMARINDA,2023-10-04,08:05:00,0,0,1,3," Rp500,000 ",Ringan,"JL PERUM SKM BORNEO BLOK. I, RT -, RW -, TITIK KOORDINAT -0.481087, 117.194024",-0.481094711,117.1940213,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
702,KOTA SAMARINDA,2023-10-02,15:00:00,0,0,1,3," Rp1,000,000 ",Ringan,"JL KH. HARUN NAFSI, RT -, RW -, TITIK KOORDINAT -0.535222, 117.133512",-0.535222,117.133512,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),T (Simpang Tiga),Cerah,Terang / Jelas
